Subscriber_ID,Engagement_L7,Engagement_L30,Watch_Hours_Change,Titles_Viewed,Profiles_With_Engagement,Avg_Content_Completion_Rate,Playback_Failures_L30,Video_Start_Failure_L30,High_Rebuffering_L30
606a3a81-d96f-4832-a803-80753c5b94b0,46,202,0.901,5,4,0.95,14,8,19
3b748fbd-11f1-44a7-8d73-3b5a100c86c2,46,201,1.524,5,3,0.73,2,1,15
9472dc0a-f42e-429c-9b81-565208801f5b,46,186,0.478,20,1,0.82,8,1,6
1daa6cd7-417e-4b99-bc74-9e181b3362e1,46,188,0.02,3,8,0.05,3,10,14
4efc3540-6a4e-41c8-ba44-77d888ab7b6a,46,194,0.572,27,5,0.87,16,11,16
308cb8d6-404a-41f5-a3fe-6738b934c469,46,192,1.016,28,3,0.22,18,11,7
9b1a1d07-d82a-4ed6-9633-60d306cb74a0,46,198,0.743,29,5,0.62,16,12,14
2ca679f9-6e62-4d1e-86f9-c05514ee1600,45,200,1.219,20,2,0.2,19,12,15
e40c6952-f841-4ced-9142-268148b9f2db,45,188,1.496,22,4,0.32,7,17,18
7e67e408-c70d-4fa1-8312-b946cca0f9eb,45,193,-0.911,23,3,0.91,0,9,16
8a386b92-dff6-4688-a7a9-2f7a8f7b6a6c,45,183,1.369,8,6,0.87,7,8,13
05b3b363-7354-49df-8356-676371a9e226,45,187,-0.759,7,8,0.87,16,6,6
c351b364-308e-4949-aca6-2c2a83bd74c9,45,189,0.722,24,7,0.95,8,3,2
6f93b325-46c7-4da0-86c9-1a05b324808d,45,195,-0.933,25,6,0.18,8,17,13
2a32dc52-fbf8-44cc-83d7-5f837b75394f,45,189,-0.367,27,3,0.95,13,5,11
f2baccf2-78c2-4f3f-b22c-4bd27a46729b,45,181,-0.001,7,8,0.37,15,4,11
0f0935fe-87db-4c57-abd5-5b4137776538,45,190,-0.242,18,8,0.61,9,1,3
05fe88cc-3046-4f49-b15f-9f5aeee1e0f5,45,186,-0.843,23,4,0.61,13,19,1
98dbb7a0-e86e-414e-97e8-26a44ce30f39,45,200,1.351,15,6,0.24,14,13,19
0577ab0f-24fa-466b-bc2f-aa0e399db6c6,45,181,1.22,16,5,0.92,2,0,6
f3b07052-6e96-4b3b-851c-a32fd7aae470,45,196,1.675,8,1,0.66,16,11,14
852df880-5233-4700-b239-5522429fdf13,45,195,-0.282,29,7,0.89,14,8,17
e7ff5fcc-b238-4c2b-8360-d61806435770,45,195,0.61,10,5,0.01,4,20,4
1726adab-b1b4-4928-b25c-66f0cdb89f61,45,195,0.789,5,1,0.62,9,1,10
81372d0d-b8a5-425f-a97c-679af5da8d48,45,189,-0.177,24,4,0.87,11,13,11
2c562ca2-86d2-40b8-8947-0c42dbd52e45,45,187,0.242,21,3,0.44,2,14,13
0362dd2c-cd56-4685-b408-36a1453d005a,45,196,1.119,11,1,0.21,10,0,6
dcec32fc-a78d-4018-b5fe-684798c029dd,45,188,0.504,29,4,0.15,7,12,17
afed405c-2917-4ab1-8112-44d1416f3150,45,183,0.389,2,4,0.28,17,18,19
ad73a1e5-3eaa-4beb-a8ea-c292b30bf695,45,180,1.165,14,7,0.46,15,6,4
57c21f9f-7961-41a1-b86d-58111e7433b2,45,190,-0.933,15,6,0.9,3,19,17
78bada51-d189-4d11-ba06-4d4b819b59b5,45,185,0.077,10,1,0.88,7,1,0
4e0e51c8-e304-4615-bf69-7fb6ca34d898,45,200,0.664,29,8,0.63,1,7,15
d3a1b539-4044-49f2-85e8-8bc6815fa9ed,45,181,1.039,4,7,0.98,12,10,5
5e303395-19e9-4296-9f55-fedfcc0647f0,45,188,1.887,6,3,0.38,11,8,2
2d1738e6-95f2-43c6-9f8e-a0cfc3096483,45,198,0.835,10,1,0.45,0,18,2
d75de9e0-1464-4689-91fe-669fd171ed79,45,194,1.005,2,5,0.82,6,1,16
3bfc8fa2-0bb7-4f1f-b0b0-9873b765e515,45,193,1.744,10,4,0.87,18,1,12
caecd326-d47b-4dda-a691-57bd91d70c4a,45,196,1.463,21,5,0.48,20,6,2
c8db0232-d6bd-44dd-bba9-86b5f2ca5226,45,195,0.1,27,4,0.06,16,0,15
2c563d1b-84ee-488c-82ed-f2e5b2aeae61,45,184,-0.29,13,8,0.32,1,7,13
84a83aa9-b3c2-4e3d-abaf-d8b81c7dbfc9,45,197,1.71,6,8,0.54,14,2,9
a37351ff-94f4-401b-beef-bc9a6938148a,45,194,1.76,9,5,0.06,19,7,0
5e664064-28a1-4eca-88d2-87234697b743,45,187,1.761,9,6,0.14,13,3,6
4ecd7087-185e-4fa1-a0a4-60ec615d44c2,45,188,-0.468,4,4,0.51,11,16,17
abf62997-ccd5-4632-96e1-1721a9e5b7dd,45,180,-0.545,20,7,0.84,4,19,7
8cb89dc0-a0a3-445c-b95a-90a8d4372e40,45,198,-0.884,1,6,0.76,19,10,18
88bfa738-5df1-4ac2-a6d8-7562bf475b4d,45,197,1.738,1,1,0.49,9,2,1
23989b05-854d-4537-a0fd-57e5ed90c772,45,186,-0.874,26,7,0.16,1,7,10
53797638-4477-4457-80e7-2cdb42f47f75,45,198,-0.901,19,1,0.54,6,4,9
1c02f524-7077-4a8a-a480-088f5b943ae1,45,200,-0.546,2,2,0.15,12,7,0
98cb21ba-7f77-4012-8797-128281711263,45,186,-0.013,8,2,0.05,16,3,0
d7a5296c-73a8-40d9-8f7c-3150b40d758b,45,183,0.334,2,4,0.19,2,9,2
3095e702-b669-40ad-b47d-39202b8e5e1b,45,182,-0.042,27,8,0.03,4,13,20
4511cef7-57d9-48da-ad4e-d7df598ba951,45,188,1.88,13,7,0.17,14,2,1
916501ed-c19f-4085-9f9d-f8c23adb7e06,45,181,1.625,23,8,0.53,19,0,12
d6bd3618-2750-4744-931d-ca3366a7f771,45,194,1.127,23,7,0.4,6,4,17
fe27ee21-0047-4f08-84dc-7d323d21cca9,45,190,1.337,19,7,0.54,2,11,6
f9bb755a-f7d3-41f2-9cb0-2025f9ebdc1f,44,189,0.806,17,3,0.03,12,2,13
cc3aecb0-bc46-4bd6-a476-c182fdf6e007,44,176,-0.779,14,5,0.46,16,6,17
5ceebe6f-2dd6-40c1-ab1f-305eee86560b,44,195,0.811,5,4,0.46,2,20,20
f3693c50-e9a4-435c-98be-f8974434fb02,44,190,0.099,6,2,0.41,15,16,11
a1292eb7-9c37-4e78-8b52-f7866e049594,44,192,-0.924,17,6,0.16,4,15,19
ec4999fd-d89c-453f-bcc1-072c5c31e486,44,179,-0.247,17,4,0.49,19,3,12
46f6a8fa-6988-4413-b109-9154fa966ae4,44,195,1.03,2,8,0.75,17,7,11
4e73e006-123e-47ba-9816-6b68dc33f151,44,193,-0.75,23,3,0.84,16,15,11
8215a02d-dd14-42e7-8e01-5c8ab7001abd,44,192,1.716,22,3,0.04,4,16,13
e7c68fc0-e4a7-4a51-9ed2-965a36c1cd6e,44,182,-0.76,26,7,0.65,16,12,6
a79c2569-3089-465e-925c-fd7d45b15d59,44,188,-0.765,7,7,0.43,3,15,17
12f3ebe1-edc2-4d1c-b087-706ee4ad889a,44,189,1.198,2,8,0.83,2,20,20
17f48868-2383-4adf-ac1a-c8f65b924b07,44,183,1.292,28,7,0.18,20,7,11
791de360-ff0b-47b2-a894-86a9e24d87fe,44,191,-0.767,10,4,0.65,10,9,15
92717b8c-7cdb-453c-83cd-01a46bbe6199,44,185,-0.258,18,4,0.24,18,16,16
d269e2f2-112b-4e2c-bc2b-1a0630679060,44,189,1.022,6,2,0.66,2,12,5
cf8ad25f-e9c9-4a7e-8009-a0c951ce43b6,44,182,-0.715,8,2,0.27,10,20,6
1e3b301f-c3e1-4329-acf1-73adabb2231e,44,187,-0.639,28,5,0.9,0,9,17
7f03c8f1-a50c-49ce-899b-784ab0fc21c3,44,191,0.829,22,5,0.62,4,19,5
947aaa33-f00f-4b8b-a7e9-fb43d3657754,44,178,-0.532,27,1,0.58,18,18,15
8fcbe11c-8f46-4c66-a0e8-9bc20385230d,44,188,1.125,1,6,0.73,10,18,15
75c74f8c-064c-4739-854d-f6a1fd2cc67c,44,186,1.459,20,1,0.51,20,2,20
65c6aa02-4c3d-4bd0-b53d-d90d2632eae9,44,185,-0.045,30,5,0.13,13,17,13
3e3efc3f-a219-4337-ad98-ea12060e399b,44,190,1.18,2,2,0.96,9,4,8
f6651f65-c753-44d5-9067-6f48238f3ac7,44,188,0.563,23,3,0.83,13,17,3
9a1e47b9-a68d-4112-a299-f80db4f78469,44,194,0.173,28,4,0.56,10,4,3
a8da6318-c8ba-49b0-a000-2a4ad21d4804,44,186,0.956,16,5,0.58,11,15,18
15ee13cc-3d69-4d4e-b427-55f25977926a,44,188,1.897,7,8,0.23,10,16,15
27b599d9-0d4d-491a-9403-c8fe38663d63,44,196,-0.667,15,8,0.33,5,7,20
6a673abe-6b55-4950-a34d-fabb006849d5,44,182,-0.392,17,4,0.55,9,2,4
17e9edae-b9a3-4c65-a12b-5b9729a3fef7,44,192,-0.151,4,5,0.99,0,7,6
370b8db8-fefc-4387-bac2-9f859b38d28b,44,194,1.229,7,7,0.76,13,8,18
f2800ac0-4242-4319-8045-498bbb8a4854,44,192,0.681,3,5,0.36,12,1,9
1bb95d0a-7a62-4077-a9a8-0aa58cb6f60d,44,192,-0.837,19,2,0.21,15,19,18
9d6132f2-c91e-4c1f-8d20-d6ea41801d84,44,189,-0.255,23,4,0.48,10,5,1
4aee74c4-4482-41ba-872c-5677df8eff7b,44,184,0.99,20,6,0.06,19,1,20
78c877bf-f4be-4c45-b418-123470ab4989,44,182,-0.663,21,5,0.74,8,5,14
9efd9d20-3cdc-4fa0-b4a1-309e6d2d39ef,44,192,0.114,6,3,0.99,4,0,13
67812abe-eb69-4cf5-9d39-225c4252d37d,44,186,-0.059,17,8,0.05,7,20,14
3e5c782b-cb51-4364-ad63-fb165a6033bd,43,178,-0.125,4,3,0.2,17,0,18
4d01de23-82ff-4177-87c4-8d3dffcd0a3d,43,173,-0.78,13,2,0.42,4,15,3
c319962d-bab2-4878-aea5-b1ee11b3522c,43,182,-0.355,1,3,0.53,15,5,7
afb4e8ac-35eb-493e-b687-d8ac69f5ced7,43,173,-0.385,29,3,0.05,9,5,18
fcda1309-3e53-49ef-bf1d-d3561ab56ad4,43,188,1.669,5,8,0.7,10,16,11
a2c95ba4-78be-4a63-ba8b-ae9aee53f4ef,43,182,0.85,9,3,0.88,3,20,18
6434c132-aed2-4ca1-9db1-b00a23ee2bfb,43,191,1.265,16,8,0.33,14,19,15
451fe42c-989e-4417-8004-36a5a710da74,43,190,-0.586,11,1,0.53,9,13,20
5c9663e2-10b1-4a8b-a0cc-6981e2465200,43,175,0.736,17,8,0.57,0,9,15
9dc6b191-95f5-420b-9ad8-83678db986c7,43,186,-0.976,4,1,0.83,10,2,8
f15ecc3e-f73a-4f25-9e82-37d455b4bae1,43,185,-0.632,19,2,0.91,13,15,7
1d6315c2-b1d2-42e9-955e-1c2d7bfd30cd,43,192,1.798,28,1,0.08,1,10,18
0314c312-e6b5-4bd2-acd6-e1c47ede5bfb,43,181,-0.292,12,2,0.46,16,13,14
ed13e173-46c5-4b31-83d4-77fb2e2c1343,43,191,-0.94,13,5,0.44,8,6,2
80de5d3f-508e-4463-a0fb-e5d5cd64ede2,43,192,0.213,28,5,0.51,17,20,8
436745cd-ce86-4327-be8e-74972b3a6981,43,184,0.292,22,7,0.38,17,19,7
d0a21e77-bf80-4585-9e16-af88ba06f803,43,178,1.742,28,6,0.93,9,1,9
45fd2bd7-883e-455f-b410-0c216d32dd39,43,185,-0.652,27,5,0.04,11,6,0
7c50017f-77c0-4e96-b517-875d160776a3,43,188,1.063,22,3,0.62,18,20,5
6234d031-76a3-4d1a-a4ff-46e340e84ccf,43,175,-0.74,4,1,0.09,2,3,4
2931024e-36be-4ef9-a2c0-8093d52805b1,43,173,-0.606,6,4,0.62,8,16,20
ac21bb5b-ceba-46e6-89eb-106f1dfff5c8,43,175,0.735,28,6,0.46,3,13,12
98ac4369-9c8a-4cdb-bd50-b7ca4db2cf5e,43,191,1.068,27,5,0.94,20,4,20
82a594f7-f25d-4724-99e1-bdd06d58a8b6,43,174,-0.712,8,7,0.57,13,3,10
37cd230b-b94f-4cba-ad72-2582882ebc1e,43,175,0.938,18,5,0.25,0,5,15
a6b16c59-6ceb-45a2-b567-604b1082122e,43,189,0.776,18,8,0.39,6,3,19
1f24531b-88e1-4b0b-b642-e1f916cd680c,43,178,1.763,2,2,1,8,5,17
a74d9344-3660-4200-b0d6-4c8f0c92c222,43,172,0.064,27,5,0.43,4,2,11
d1244227-5265-4dbb-bdf4-adcc6e8256c7,43,182,1.628,7,3,0.95,18,6,5
dbb829a9-fb41-432c-86db-089a5dbc4c0b,43,180,-0.741,26,3,0.75,7,1,20
2f8530f3-bb37-4f94-95d3-3a170c8a5907,43,187,-0.759,24,4,0.71,8,9,6
c05ee979-07ca-431d-a69b-f0d676a24cb8,43,190,1.476,30,7,0.68,8,5,12
08ecfb54-aa10-4cd7-a5a2-d782b6af0d01,43,185,0.026,8,2,0.72,10,10,1
84746231-7509-4449-90fc-c446d602a808,43,176,0.457,9,7,0.19,9,17,17
fdd141a0-77c0-4cc1-bfdf-2df7c2ee65b6,43,173,0.062,28,5,0.62,8,1,17
43cfccf7-7b57-4643-99a9-60cd3e20c42b,43,180,1.538,22,4,0.13,1,12,15
ff411b86-d125-4c02-950f-6b2b3ca07ea6,43,191,-0.526,10,2,0.33,17,2,0
1adc8ec2-777f-41fe-9115-45f5cb8dbd42,43,175,-0.497,11,3,0.48,16,8,12
8f35ac52-5dd8-4b74-b605-fc8771af7209,43,190,-0.303,21,7,0.16,5,11,12
46c6b6bc-256b-4e0e-b02b-74189aebe023,43,182,-0.18,5,1,0.96,4,6,14
1d652740-32bc-440f-8e36-26d6d862fc04,43,177,1.628,22,8,0.13,15,8,15
3e21334f-c8fc-4dd3-9c65-8208acd74488,43,190,1.67,16,2,0.66,8,13,12
fcdb64f2-92da-4265-b24b-e645dfe6866d,43,187,-0.574,25,4,0.17,18,20,3
1de9a1ab-523e-44de-9364-44e2cb00eb71,43,172,-0.51,17,4,0.61,10,11,10
324441a8-882a-4f2c-83e9-6f0adf242591,43,184,1.471,19,2,0.23,8,17,18
db5e9c15-f417-430b-b355-32bb77f5e643,43,174,0.063,9,3,0.33,8,18,16
313a827f-3fe9-4e3e-9421-8400d3107914,42,175,0.857,12,5,0.64,14,0,5
51ca91c7-2ae4-4713-b333-0370d6d05036,42,175,1.64,19,6,0.91,13,6,9
d8c9f921-9ef2-409e-9845-0fc0250cb489,42,175,-0.972,24,4,0.87,11,5,7
aa9aba76-c0b8-4f04-ac22-7a29a2276c9a,42,177,-0.497,12,6,0.45,13,20,8
460b98b5-53d2-49c0-ab6e-59fda40c644a,42,174,0.709,19,8,0.23,9,18,8
8a2c8fcd-c4a6-434a-8913-61186d5c5136,42,180,-0.192,30,8,0.71,15,10,17
480643ab-2f6a-4cf2-ae81-4b2062992fab,42,186,1.589,22,2,0.24,2,16,6
ea7ec1bf-513d-423b-be05-868fbf5dac0b,42,184,-0.955,15,5,0.09,10,3,11
6a1a3dee-028e-4d8a-9b10-011d3fca205d,42,186,1.577,5,3,0.79,17,16,18
b83a685c-36b4-4f66-a26d-3de7eaa28f38,42,177,-0.731,23,5,0.62,15,7,16
f4925a47-d0a8-4de7-b11e-14c42cbc5a85,42,177,1.192,8,4,0.16,9,14,1
018529ce-ba0c-475e-8e90-7c4e12471075,42,185,-0.937,3,6,0.06,8,5,10
b6fec2cf-556b-456b-a4e3-c24b36e87e22,42,173,-0.888,3,3,0.69,15,10,11
77c25dc6-33ee-491b-b596-914e849a5fde,42,171,-0.69,24,5,0.51,16,0,20
ae25e09d-bc44-47c8-8f39-aa45a6f80872,42,185,-0.165,30,6,0.78,20,12,12
27bc3fa4-2a04-4597-a651-1d23b825f913,42,186,-0.154,23,8,0.38,0,13,13
938ee116-e5dc-4d0e-b935-9851e9af3109,42,181,0.402,8,8,0.38,19,10,18
18ed0f57-0e36-4007-ae81-1342bd57bebd,42,174,1.445,17,4,0.74,2,5,19
3db1ad91-b6fd-47a1-be60-924bfc8aa4e2,42,169,0.521,7,1,0.26,16,13,10
9f0e669a-41e8-4134-aafb-281d65dd0baf,42,168,1.096,7,8,0.15,11,6,15
4367d154-b272-4f89-8f4c-8d164bc7332f,42,173,-0.011,14,8,0.17,12,12,5
484d7ded-c4b0-4db7-b1cb-c1c5ec153191,42,184,0.941,4,6,0.65,2,17,8
70d8a885-93d0-4955-9575-b915b2d1573a,42,171,-0.272,19,2,0.93,8,3,15
e9dcb855-a9d2-4c84-ae32-2dbe1308a514,42,169,0.156,19,8,0.24,8,7,15
ec8088f3-f7e1-4613-852c-24dfb215f8ff,42,181,0.474,5,8,0.46,0,7,8
26c9bcba-e69c-4171-9e2b-3fabc215387d,42,181,1.937,9,2,0.55,1,13,10
13d4a881-4aa9-49ee-bbaa-9096d504d412,42,179,1.079,24,8,0.49,10,9,18
8dd9bc42-3686-47b7-88ec-bd8ab04d3874,42,183,-0.897,19,2,0.67,17,9,15
8cf11c23-0d34-485e-b6b7-040772221f8e,42,185,1.903,10,2,0.54,19,0,17
c72555ee-441a-4b02-a7de-7fc7b41bfd2f,42,176,-0.963,2,4,0.77,6,13,2
e6d3a4b0-b266-4c0b-bb9a-d3af175ad87c,42,172,1.201,18,6,0.91,12,11,9
c418669e-eefb-4f63-bf83-df6512c00c2f,42,173,-0.616,25,4,0.26,1,16,5
00b94497-ba53-4f52-8266-eef129302443,42,171,-0.156,8,4,0.83,17,20,11
1fd5d981-373a-4a92-836b-a95baddef7ad,42,178,1.569,13,8,0.08,11,2,8
051e5959-03cb-4447-a6f3-319be20730ef,42,170,-0.449,17,2,0.92,11,19,16
bee2a7fe-aae1-46eb-b139-f31d0baf2b17,42,181,0.976,3,2,0.36,2,13,14
72094eca-1f42-41d0-8fbc-616ca6c6da87,42,174,0.452,13,2,0.03,12,10,8
c6d6c999-07e3-4b30-b66c-68f599468936,42,183,-0.811,11,1,0.97,13,15,1
676557e3-b124-4588-a2e7-0580a88b7314,42,180,-0.445,4,3,0.78,19,3,10
3fd49b51-3473-4b25-a020-ecee766b9143,42,187,1.207,6,8,0.28,18,15,12
109fa518-b15c-44cb-944b-4cb5c83f7a23,42,173,1.108,12,7,0.33,14,1,5
0a6d961f-9f80-4de3-a397-a3c619a95203,42,176,-0.317,27,7,0.28,8,8,12
eb6e28aa-167c-46c8-94d5-f460ef701d7e,42,179,0.926,18,4,0.71,20,14,4
9a04d21a-7cb0-4ab0-a3d6-b496001f4475,42,186,0.794,21,2,0.36,7,1,7
b76cefb0-9a4a-4090-bb03-e100c9640607,42,179,1.306,3,7,0.75,4,0,11
27f9f0da-6fa2-4f3b-8164-af7b947357bb,42,183,-0.809,11,6,0.05,0,11,19
3c0f3ed4-1142-43bd-9630-7d6f25186e13,42,183,1.034,20,8,0.55,6,19,2
2466d264-db83-4023-82ad-fb0f2e2358c2,42,180,0.892,1,6,0.19,12,9,9
e84fad25-d52f-403a-8ad5-47f103a0b4b2,42,182,-0.914,17,7,0.69,10,11,10
a5b79427-1694-4e53-9ec5-19096260f8ca,42,188,1.52,25,2,0.07,15,0,3
9ff566e8-c878-4272-a697-0f724ecfc866,42,174,-0.39,21,2,0.84,2,1,3
18ff529f-826c-4575-b263-f8341853c871,42,187,0.871,18,2,0.19,2,2,12
c6d94516-6d00-4b3f-9002-e5475c7693e7,41,166,-0.961,25,6,0.33,1,13,5
141bbf98-d51e-4ca7-9624-98c27d0c97e5,41,183,1.125,5,2,0.55,8,19,20
4a9ffe73-08c6-4e1a-9995-851db0885fca,41,169,-0.436,27,5,0.11,3,6,4
af74f04f-a4e4-49c2-8526-f4eace02b614,41,183,-0.681,1,6,0.11,13,19,7
ce84f6b9-d980-4c20-b0e2-8d984adb655e,41,165,-0.197,16,4,0.63,0,17,19
4fb1642b-78ef-486f-85e6-b377b37df647,41,184,-0.266,19,6,0.19,12,0,3
54ed1c50-dd63-4d69-b112-85c3451d18c4,41,180,-0.527,24,7,0.8,8,13,0
d63c5c1d-55c3-4f4d-9790-065c37ebd5ec,41,177,1.206,1,1,0.64,10,15,6
161450a9-3d72-4f01-b97e-0e080f51e076,41,167,1.635,5,3,0.96,7,13,20
3f76b608-7d1b-4a51-8458-4d91ed53eb05,41,166,0.306,17,2,0.77,1,18,20
7d4e96aa-036c-4d20-8429-e14502b4090f,41,174,0.835,26,4,0.59,19,6,18
155537d9-dc03-4ed8-98f8-38e09c72229a,41,170,-0.388,28,3,0.58,17,19,0
be8f6ce4-349f-4970-885c-0b912c41aed9,41,171,1.758,24,1,0.16,4,10,5
7b8e0988-d903-46bc-9a71-8678890485e2,41,181,-0.262,1,7,0.85,3,5,2
c2d27e3b-f8ed-4bc7-9870-8249a4e5112f,41,171,1.858,24,5,0.66,15,9,15
6ab67612-9c3e-4adc-82b3-c13fff5ec918,41,177,1.089,7,7,0.44,17,6,12
b0ee3635-b86a-4110-b6c8-345078f4b68a,41,176,-0.573,28,2,0.77,4,20,18
88456c69-f7ec-4bdc-a21f-780c6e1996ff,41,165,1.143,30,5,0.19,19,14,16
7130ccd1-a1db-411e-b5ff-ae4792e301b7,41,165,0.213,26,2,0.65,8,17,15
ebb7d4ea-7313-492f-af3e-54cf6a7cc9e8,41,174,1.961,16,1,0.96,3,20,13
258233a0-f532-465f-a4ba-1ab7af7a4ffd,41,179,-0.798,29,3,0.4,11,15,9
330c18d1-bd11-4694-8764-22c01fe1c8a9,41,166,0.719,15,1,0.62,1,20,18
314da296-4b55-4912-bfb7-27deaa3dd4e2,41,173,0.813,4,1,0.54,15,6,16
4535f15d-58a7-41e6-8262-a7317fed25ab,41,172,0.938,20,4,0.66,18,15,13
6f9eb40e-e68b-466f-b34c-32be5ed7fc19,41,164,0.443,17,6,0.29,3,11,2
8862c6a3-2a2e-448a-9a79-0a27c8b75be0,41,178,0.381,9,5,0.68,17,11,12
022e20cd-a339-4926-8560-dfb92567ee2a,41,171,-0.394,10,2,0.98,11,3,19
8ae8366a-72ba-4008-91be-6d62c8290c3f,41,181,-0.43,11,7,0.46,10,9,5
5952b4ee-45c0-4eb9-a1a7-55f339c4b2b6,41,173,1.424,24,3,0.8,2,10,14
0ba4e799-f2ed-4148-a10a-97f8262c6ebf,41,168,0.381,13,5,0.48,11,3,14
dec22c10-e53c-4e31-9568-1a0eb72520c7,41,166,1.632,26,8,0.44,0,14,16
b7377ff4-a45c-489b-b28d-22d74643eba4,41,180,-0.502,9,1,0.29,12,1,4
8be841ae-d14d-4b5d-b919-5fc702b71cc3,41,181,1.46,27,4,0.27,20,2,3
3cc8e32b-ec16-4d7b-a01d-dae4be1850d9,41,169,0.72,22,1,0.16,8,4,8
0a604302-878d-4379-bf0c-0e7207fc083c,41,181,1.76,5,5,0.17,1,2,6
e00c7d9e-a8c8-427e-b8d9-d19df4dc754b,41,167,0.892,27,3,0.13,3,5,8
56c620d8-4ed7-4d92-9d35-9fcf150afb14,41,184,-0.535,12,5,0.25,15,17,11
119ad457-d3cb-44b9-912d-38372f31cfc6,41,169,-0.439,15,4,0.5,18,15,8
c4c6a2b0-aa1f-4375-aff6-a80522faf42b,41,177,1.707,9,1,0.02,16,17,19
56d67770-bd4b-4e6f-8880-bbc49677f98f,41,182,0.176,28,6,0.71,3,17,2
08303360-d6b8-4a60-965b-f79dcd5885d8,41,181,0.387,25,8,0.35,8,1,2
3235f35e-86cd-4f91-bb69-7a5493fe9a5e,41,174,1.527,24,3,0.68,13,7,3
173f6454-25e4-43f0-971d-adde9d1976b2,41,179,0.203,27,7,0.45,7,20,1
08a1d4b8-1b73-4543-afd6-d5b904e4a3a6,41,169,1.236,9,3,0.44,5,0,8
8dc00cda-926a-4c43-b481-efd15b972b0d,41,168,-0.701,23,2,0.44,17,4,2
6e331285-c51a-49f5-9dc8-b691d49d14e4,41,176,0.611,22,1,0.45,15,17,17
cc6b04a5-5c61-4316-8ce0-11e7abb5ef94,41,180,-0.793,9,2,0.53,1,16,5
7e024e01-b815-4180-a3ab-f41064290ecf,40,169,1.877,5,8,0.05,8,18,11
d766f536-3a53-43a6-ad86-5f05cae6b361,40,180,0.205,1,2,0.95,15,1,1
d49d1a27-77c0-4df5-bd1c-59e4e6d31511,40,176,-0.256,20,8,0.96,6,11,20
d84cccbb-f8e7-467f-ba2f-95cd43269b51,40,167,0.063,20,1,0.33,1,4,10
e6b0d73b-4f97-48c4-9efd-3f8f51631dc3,40,162,1.394,24,3,0.85,0,2,1
5634f1de-c66d-4041-b399-ada5c8588671,40,172,-0.883,1,2,0.3,1,3,20
90273db2-56a5-4776-b315-c3ba662880dc,40,163,-0.024,26,7,0.15,17,18,1
ffc5d31f-3bab-49da-9784-19ef48f7bfe7,40,160,1.253,4,8,0.85,20,15,15
c4a6c32f-d2a4-4043-a871-e27b36e15a3d,40,178,1.919,10,4,0.53,9,10,10
bda097ae-e841-4536-8b29-0f77691cebbc,40,173,1.402,22,2,0.76,8,2,18
d3491760-d24a-4ced-a572-fc8327cdf216,40,172,1.845,7,8,0.42,11,7,4
103b1d02-4623-40b4-ab9f-99fe9615a515,40,160,0.176,26,5,0.96,3,7,13
4ccdc9ba-6a42-477b-8a4f-be642f1e9464,40,169,0.979,30,3,0.23,20,4,10
e48c0b36-62e6-43ff-97ea-e25dce299659,40,160,-0.596,24,6,0.26,6,18,5
8a0b297f-3f55-41d5-87df-57843c7eb35e,40,171,0.387,11,3,0.65,8,8,20
30d299bf-4ffe-47f3-9ff4-d0c9e5f32a2b,40,169,1.914,4,6,0.38,7,8,5
a4db1301-6539-4e72-919b-ba6306dec5ca,40,160,0.251,20,7,0.57,11,3,5
232e4854-816d-43ab-90a7-347b97cee312,40,163,1.34,12,7,0.5,3,1,4
fc764f46-5b8b-4048-864c-91e90fc8cf97,40,177,0.961,23,6,0.4,5,14,4
35b793a2-3554-4817-944c-d2567d8adbaa,40,160,0.51,6,8,0.92,0,20,2
0732b1e0-698a-4fb2-b796-6f0aa77c248a,40,177,-0.51,25,5,0.14,12,11,5
b48de188-8365-4ace-aa22-49185f36eb8a,40,162,1.434,6,2,0.99,17,14,3
4b40abca-a615-451a-8aa0-62b09e30b9c7,40,160,-0.906,11,2,0.28,12,7,16
cb90507e-e3f5-4577-8a22-7415d67030d4,40,160,1.104,14,4,0.23,13,3,12
f7b2fa49-dbe8-48cc-b467-f482a0768807,40,173,0.971,11,3,0.6,4,18,12
85fd6f14-f26a-428e-a6a4-b7e20af0e4d7,40,164,0.051,5,1,0.14,15,14,15
f5542aab-1512-473e-96c2-b278ece89dd5,40,164,1.436,28,5,0.08,10,11,14
66532cbd-1645-4c8e-b6ea-256d29fd1e08,40,164,0.144,25,7,0.01,8,5,1
3c786e84-83f0-4bcd-89fa-fe4420ac0586,40,161,1.911,21,4,0.94,6,17,10
913501dd-4960-463c-aff2-578bc03faed5,40,171,1.772,4,4,0.9,14,12,14
bee9f382-63f6-4529-9701-3bf11b815ab2,40,180,0.525,13,1,0.63,20,11,10
2a6b7cd1-9c8f-42d5-a66c-f684a289fc01,40,167,0.648,2,3,0.63,14,20,20
10754e50-fc32-45f4-914f-8badb4868363,40,175,1.831,19,7,0.17,6,7,5
fe39b0cf-6e5b-4d0a-8d63-b786d69ff805,40,171,-0.27,14,3,0.54,16,14,5
82be4b79-67a8-4a56-862e-34a56dcee34f,40,161,1.974,13,6,0.54,9,12,16
836e87d1-6878-4a37-a42a-ba79fa993ec1,40,175,0.552,11,6,0.15,19,15,12
becd0e3e-5676-493e-86b1-0c5242ddb8f9,40,160,1.465,16,7,0.38,18,3,2
035be9c0-4b0f-40c9-af3e-867161d8ff17,40,166,1.365,17,7,0.19,9,13,9
